Date,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2021-03-22,2021032205011145,CGH,40,59,10,"1,563.00","15,630.00"
2021-03-22,2021032205011107,CGH,40,41,10,"1,563.00","15,630.00"
2021-03-22,2021032205011104,CGH,40,42,10,"1,563.00","15,630.00"
2021-03-22,2021032205011046,CGH,40,40,10,"1,563.00","15,630.00"
2021-03-22,2021032205011029,CGH,40,48,10,"1,563.00","15,630.00"
2021-03-22,2021032205011009,CGH,40,36,10,"1,563.00","15,630.00"
2021-03-22,2021032205010668,CGH,40,49,10,"1,563.00","15,630.00"
2021-03-22,2021032205010667,CGH,40,13,10,"1,563.00","15,630.00"
2021-03-22,2021032205011000,CGH,40,41,10,"1,563.00","15,630.00"
2021-03-22,2021032205010995,CGH,40,6,10,"1,563.00","15,630.00"
2021-03-22,2021032205010895,CGH,40,13,10,"1,563.00","15,630.00"
2021-03-22,2021032205010816,CGH,40,45,10,"1,563.00","15,630.00"
2021-03-22,2021032205010813,CGH,40,45,10,"1,563.00","15,630.00"
2021-03-22,2021032205010776,CGH,40,51,10,"1,563.00","15,630.00"
2021-03-22,2021032205011157,GLH,38,45,10,392.00,"3,920.00"
2021-03-22,2021032205011153,GLH,38,39,10,390.00,"3,900.00"
2021-03-22,2021032205011152,GLH,38,3,10,389.00,"3,890.00"
2021-03-22,2021032205011151,GLH,38,52,10,388.00,"3,880.00"
2021-03-22,2021032205011150,GLH,38,29,10,388.00,"3,880.00"
2021-03-22,2021032205011149,GLH,38,50,10,385.00,"3,850.00"
2021-03-22,2021032205010666,GLH,45,38,80,372.00,"29,760.00"
2021-03-22,2021032205010661,GLH,45,29,10,372.00,"3,720.00"
2021-03-22,2021032205010712,GLH,34,47,10,371.00,"3,710.00"
2021-03-22,2021032205010711,GLH,34,49,10,371.00,"3,710.00"
2021-03-22,2021032205010706,GLH,22,56,10,372.00,"3,720.00"
2021-03-22,2021032205010705,GLH,34,14,10,371.00,"3,710.00"
2021-03-22,2021032205010698,GLH,34,39,10,371.00,"3,710.00"
2021-03-22,2021032205010690,GLH,34,14,10,371.00,"3,710.00"
2021-03-22,2021032205010730,GLH,34,26,10,371.00,"3,710.00"
2021-03-22,2021032205010724,GLH,34,33,10,371.00,"3,710.00"
2021-03-22,2021032205010716,GLH,50,58,10,372.00,"3,720.00"
2021-03-22,2021032205010715,GLH,50,20,10,372.00,"3,720.00"
2021-03-22,2021032205010714,GLH,50,57,10,372.00,"3,720.00"
2021-03-22,2021032205010713,GLH,50,49,10,372.00,"3,720.00"
2021-03-22,2021032205010755,GLH,34,49,10,371.00,"3,710.00"
2021-03-22,2021032205010746,GLH,34,57,10,371.00,"3,710.00"
2021-03-22,2021032205010738,GLH,34,14,10,371.00,"3,710.00"
2021-03-22,2021032205010737,GLH,34,38,10,371.00,"3,710.00"
2021-03-22,2021032205010736,GLH,34,14,10,371.00,"3,710.00"
2021-03-22,2021032205010735,GLH,34,29,10,371.00,"3,710.00"
2021-03-22,2021032205010770,GLH,34,56,10,371.00,"3,710.00"
2021-03-22,2021032205010767,GLH,34,20,10,371.00,"3,710.00"
2021-03-22,2021032205010763,GLH,34,45,10,371.00,"3,710.00"
2021-03-22,2021032205010760,GLH,34,32,10,371.00,"3,710.00"
2021-03-22,2021032205010758,GLH,34,10,10,371.00,"3,710.00"
2021-03-22,2021032205010757,GLH,34,41,10,371.00,"3,710.00"
2021-03-22,2021032205010781,GLH,16,56,10,372.00,"3,720.00"
2021-03-22,2021032205010780,GLH,16,29,10,372.00,"3,720.00"
2021-03-22,2021032205010779,GLH,16,20,10,372.00,"3,720.00"
